Timestamp,DayInWeek,DayType,DurationSeconds_Source1,DistanceMeters_Source1,SpeedKmPerHour_Source1,SegmentCode,index,name,updateTime,id,Length_Source2,Time_Source2,HistoricTime_Source2,SpeedKmPerHour_Source2,HistoricSpeedKmPerHour_Source2
2024-02-16 21:15:00,יום ו,יום שישי,39,177,16.33846092,18,8476,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 21:15:00,,,,,,
2024-02-16 21:00:00,יום ו,יום שישי,40,177,15.93000031,18,8475,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 21:00:00,,,,,,
2024-02-16 20:00:00,יום ו,יום שישי,33,177,19.30909157,18,8471,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 20:00:00,,,,,,
2024-02-16 19:30:00,יום ו,יום שישי,42,177,15.17142868,18,8469,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 19:30:00,,,,,,
2024-02-16 18:30:00,יום ו,יום שישי,33,177,19.30909157,18,8465,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 18:30:00,,,,,,
2024-02-16 19:00:00,יום ו,יום שישי,39,177,16.33846092,18,8467,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 19:00:00,,,,,,
2024-02-16 18:00:00,יום ו,יום שישי,30,177,21.23999977,18,8463,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 18:00:00,,,,,,
2024-02-16 17:30:00,יום ו,יום שישי,30,177,21.23999977,18,8461,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 17:30:00,,,,,,
2024-02-16 17:00:00,יום ו,יום שישי,28,177,22.75714302,18,8459,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 17:00:00,,,,,,
2024-02-16 16:30:00,יום ו,יום שישי,29,177,21.97241402,18,8457,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 16:30:00,,,,,,
2024-02-16 15:30:00,יום ו,יום שישי,41,177,15.54146385,18,8453,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 15:30:00,,,,,,
2024-02-16 16:00:00,יום ו,יום שישי,35,177,18.20571518,18,8455,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 16:00:00,,,,,,
2024-02-16 15:00:00,יום ו,יום שישי,36,177,17.70000076,18,8451,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 15:00:00,,,,,,
2024-02-16 14:00:00,יום ו,יום שישי,41,177,15.54146385,18,8447,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 14:00:00,,,,,,
2024-02-16 14:30:00,יום ו,יום שישי,51,177,12.49411774,18,8449,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 14:30:00,,,,,,
2024-02-16 13:30:00,יום ו,יום שישי,36,177,17.70000076,18,8445,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 13:30:00,,,,,,
2024-02-16 12:30:00,יום ו,יום שישי,40,177,15.93000031,18,8441,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 12:30:00,,,,,,
2024-02-16 13:00:00,יום ו,יום שישי,40,177,15.93000031,18,8443,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 13:00:00,,,,,,
2024-02-16 11:30:00,יום ו,יום שישי,43,177,14.81860447,18,8437,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 11:30:00,,,,,,
2024-02-16 12:00:00,יום ו,יום שישי,41,177,15.54146385,18,8439,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 12:00:00,,,,,,
2024-02-16 11:00:00,יום ו,יום שישי,32,177,19.91250038,18,8435,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 11:00:00,,,,,,
2024-02-16 10:30:00,יום ו,יום שישי,30,177,21.23999977,18,8433,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 10:30:00,,,,,,
2024-02-16 10:00:00,יום ו,יום שישי,29,177,21.97241402,18,8431,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 10:00:00,,,,,,
2024-02-16 09:30:00,יום ו,יום שישי,26,177,24.50769234,18,8429,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 09:30:00,,,,,,
2024-02-16 09:00:00,יום ו,יום שישי,38,177,16.76842117,18,8427,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 09:00:00,,,,,,
2024-02-16 08:00:00,יום ו,יום שישי,34,177,18.74117661,18,8423,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 08:00:00,,,,,,
2024-02-16 08:30:00,יום ו,יום שישי,30,177,21.23999977,18,8425,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 08:30:00,,,,,,
2024-02-16 07:30:00,יום ו,יום שישי,29,177,21.97241402,18,8421,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 07:30:00,,,,,,
2024-02-16 07:00:00,יום ו,יום שישי,32,177,19.91250038,18,8419,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 07:00:00,,,,,,
2024-02-16 06:30:00,יום ו,יום שישי,29,177,21.97241402,18,8417,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 06:30:00,,,,,,
2024-02-16 06:00:00,יום ו,יום שישי,28,177,22.75714302,18,8415,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 06:00:00,,,,,,
2024-02-16 05:45:00,יום ו,יום שישי,24,177,26.54999924,18,8414,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 05:45:00,,,,,,
2024-02-16 05:30:00,יום ו,יום שישי,40,177,15.93000031,18,8413,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 05:30:00,,,,,,
2024-02-16 04:45:00,יום ו,יום שישי,40,177,15.93000031,18,8410,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 04:45:00,,,,,,
2024-02-16 05:15:00,יום ו,יום שישי,38,177,16.76842117,18,8412,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 05:15:00,,,,,,
2024-02-16 05:00:00,יום ו,יום שישי,40,177,15.93000031,18,8411,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 05:00:00,,,,,,
2024-02-16 04:30:00,יום ו,יום שישי,40,177,15.93000031,18,8409,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 04:30:00,,,,,,
2024-02-16 04:15:00,יום ו,יום שישי,40,177,15.93000031,18,8408,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 04:15:00,,,,,,
2024-02-16 04:00:00,יום ו,יום שישי,40,177,15.93000031,18,8407,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 04:00:00,,,,,,
2024-02-16 03:45:00,יום ו,יום שישי,40,177,15.93000031,18,8406,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 03:45:00,,,,,,
2024-02-16 03:30:00,יום ו,יום שישי,40,177,15.93000031,18,8405,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 03:30:00,,,,,,
2024-02-16 03:15:00,יום ו,יום שישי,40,177,15.93000031,18,8404,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 03:15:00,,,,,,
2024-02-16 03:00:00,יום ו,יום שישי,40,177,15.93000031,18,8403,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 03:00:00,,,,,,
2024-02-16 02:45:00,יום ו,יום שישי,40,177,15.93000031,18,8402,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 02:45:00,,,,,,
2024-02-16 02:30:00,יום ו,יום שישי,40,177,15.93000031,18,8401,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 02:30:00,,,,,,
2024-02-16 02:15:00,יום ו,יום שישי,40,177,15.93000031,18,8400,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 02:15:00,,,,,,
2024-02-16 02:00:00,יום ו,יום שישי,40,177,15.93000031,18,8399,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 02:00:00,,,,,,
2024-02-16 01:45:00,יום ו,יום שישי,39,177,16.33846092,18,8398,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 01:45:00,,,,,,
2024-02-16 01:15:00,יום ו,יום שישי,39,177,16.33846092,18,8396,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 01:15:00,,,,,,
2024-02-16 01:30:00,יום ו,יום שישי,39,177,16.33846092,18,8397,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 01:30:00,,,,,,
2024-02-16 01:00:00,יום ו,יום שישי,39,177,16.33846092,18,8395,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 01:00:00,,,,,,
2024-02-16 00:45:00,יום ו,יום שישי,35,177,18.20571518,18,8394,18_KATZIR--MENDES2EMEKHAELA-T,2024-02-16 00:45:00,,,,,,
2024-02-16 00:45:00,יום ו,יום שישי,36,230,23.0,19,9292,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 00:45:00,,,,,,
2024-02-16 01:00:00,יום ו,יום שישי,35,230,23.65714264,19,9293,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 01:00:00,,,,,,
2024-02-16 01:30:00,יום ו,יום שישי,35,230,23.65714264,19,9295,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 01:30:00,,,,,,
2024-02-16 01:15:00,יום ו,יום שישי,39,230,21.23077011,19,9294,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 01:15:00,,,,,,
2024-02-16 01:45:00,יום ו,יום שישי,29,230,28.55172348,19,9296,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 01:45:00,,,,,,
2024-02-16 02:00:00,יום ו,יום שישי,30,230,27.60000038,19,9297,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 02:00:00,,,,,,
2024-02-16 02:15:00,יום ו,יום שישי,34,230,24.35294151,19,9298,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 02:15:00,,,,,,
2024-02-16 02:30:00,יום ו,יום שישי,34,230,24.35294151,19,9299,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 02:30:00,,,,,,
2024-02-16 02:45:00,יום ו,יום שישי,34,230,24.35294151,19,9300,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 02:45:00,,,,,,
2024-02-16 03:00:00,יום ו,יום שישי,39,230,21.23077011,19,9301,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 03:00:00,,,,,,
2024-02-16 03:15:00,יום ו,יום שישי,36,230,23.0,19,9302,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 03:15:00,,,,,,
2024-02-16 03:30:00,יום ו,יום שישי,37,230,22.37837791,19,9303,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 03:30:00,,,,,,
2024-02-16 03:45:00,יום ו,יום שישי,38,230,21.78947449,19,9304,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 03:45:00,,,,,,
2024-02-16 04:00:00,יום ו,יום שישי,41,230,20.19512177,19,9305,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 04:00:00,,,,,,
2024-02-16 04:15:00,יום ו,יום שישי,42,230,19.7142849,19,9306,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 04:15:00,,,,,,
2024-02-16 04:30:00,יום ו,יום שישי,39,230,21.23077011,19,9307,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 04:30:00,,,,,,
2024-02-16 05:00:00,יום ו,יום שישי,37,230,22.37837791,19,9309,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 05:00:00,,,,,,
2024-02-16 05:15:00,יום ו,יום שישי,36,230,23.0,19,9310,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 05:15:00,,,,,,
2024-02-16 04:45:00,יום ו,יום שישי,36,230,23.0,19,9308,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 04:45:00,,,,,,
2024-02-16 05:30:00,יום ו,יום שישי,36,230,23.0,19,9311,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 05:30:00,,,,,,
2024-02-16 05:45:00,יום ו,יום שישי,36,230,23.0,19,9312,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 05:45:00,,,,,,
2024-02-16 06:00:00,יום ו,יום שישי,36,230,23.0,19,9313,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 06:00:00,,,,,,
2024-02-16 06:30:00,יום ו,יום שישי,39,230,21.23077011,19,9315,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 06:30:00,,,,,,
2024-02-16 07:00:00,יום ו,יום שישי,38,230,21.78947449,19,9317,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 07:00:00,,,,,,
2024-02-16 07:30:00,יום ו,יום שישי,44,230,18.81818199,19,9319,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 07:30:00,,,,,,
2024-02-16 08:30:00,יום ו,יום שישי,39,230,21.23077011,19,9323,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 08:30:00,,,,,,
2024-02-16 08:00:00,יום ו,יום שישי,42,230,19.7142849,19,9321,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 08:00:00,,,,,,
2024-02-16 09:00:00,יום ו,יום שישי,55,230,15.0545454,19,9325,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 09:00:00,,,,,,
2024-02-16 09:30:00,יום ו,יום שישי,34,230,24.35294151,19,9327,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 09:30:00,,,,,,
2024-02-16 10:00:00,יום ו,יום שישי,38,230,21.78947449,19,9329,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 10:00:00,,,,,,
2024-02-16 10:30:00,יום ו,יום שישי,58,230,14.27586174,19,9331,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 10:30:00,,,,,,
2024-02-16 11:00:00,יום ו,יום שישי,36,230,23.0,19,9333,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 11:00:00,,,,,,
2024-02-16 12:00:00,יום ו,יום שישי,44,230,18.81818199,19,9337,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 12:00:00,,,,,,
2024-02-16 11:30:00,יום ו,יום שישי,42,230,19.7142849,19,9335,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 11:30:00,,,,,,
2024-02-16 13:00:00,יום ו,יום שישי,40,230,20.70000076,19,9341,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 13:00:00,,,,,,
2024-02-16 12:30:00,יום ו,יום שישי,40,230,20.70000076,19,9339,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 12:30:00,,,,,,
2024-02-16 13:30:00,יום ו,יום שישי,35,230,23.65714264,19,9343,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 13:30:00,,,,,,
2024-02-16 14:30:00,יום ו,יום שישי,50,230,16.55999947,19,9347,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 14:30:00,,,,,,
2024-02-16 14:00:00,יום ו,יום שישי,37,230,22.37837791,19,9345,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 14:00:00,,,,,,
2024-02-16 15:00:00,יום ו,יום שישי,50,230,16.55999947,19,9349,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 15:00:00,,,,,,
2024-02-16 16:00:00,יום ו,יום שישי,37,230,22.37837791,19,9353,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 16:00:00,,,,,,
2024-02-16 15:30:00,יום ו,יום שישי,52,230,15.92307663,19,9351,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 15:30:00,,,,,,
2024-02-16 16:30:00,יום ו,יום שישי,41,230,20.19512177,19,9355,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 16:30:00,,,,,,
2024-02-16 17:00:00,יום ו,יום שישי,36,230,23.0,19,9357,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 17:00:00,,,,,,
2024-02-16 17:30:00,יום ו,יום שישי,35,230,23.65714264,19,9359,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 17:30:00,,,,,,
2024-02-16 18:00:00,יום ו,יום שישי,34,230,24.35294151,19,9361,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 18:00:00,,,,,,
2024-02-16 19:00:00,יום ו,יום שישי,34,230,24.35294151,19,9365,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 19:00:00,,,,,,
2024-02-16 18:30:00,יום ו,יום שישי,36,230,23.0,19,9363,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 18:30:00,,,,,,
2024-02-16 19:30:00,יום ו,יום שישי,37,230,22.37837791,19,9367,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 19:30:00,,,,,,
2024-02-16 20:00:00,יום ו,יום שישי,37,230,22.37837791,19,9369,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 20:00:00,,,,,,
2024-02-16 20:30:00,יום ו,יום שישי,34,230,24.35294151,19,9371,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 20:30:00,,,,,,
2024-02-16 21:00:00,יום ו,יום שישי,40,230,20.70000076,19,9373,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 21:00:00,,,,,,
2024-02-16 22:00:00,יום ו,יום שישי,45,230,18.39999962,19,9377,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 22:00:00,,,,,,
2024-02-16 21:30:00,יום ו,יום שישי,41,230,20.19512177,19,9375,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 21:30:00,,,,,,
2024-02-16 22:45:00,יום ו,יום שישי,38,230,21.78947449,19,9380,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 22:45:00,,,,,,
2024-02-16 22:15:00,יום ו,יום שישי,54,230,15.33333302,19,9378,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 22:15:00,,,,,,
2024-02-16 22:30:00,יום ו,יום שישי,38,230,21.78947449,19,9379,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 22:30:00,,,,,,
2024-02-16 23:15:00,יום ו,יום שישי,46,230,18.0,19,9382,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 23:15:00,,,,,,
2024-02-16 23:00:00,יום ו,יום שישי,42,230,19.7142849,19,9381,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 23:00:00,,,,,,
2024-02-16 23:30:00,יום ו,יום שישי,47,230,17.61702156,19,9383,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 23:30:00,,,,,,
2024-02-16 23:45:00,יום ו,יום שישי,45,230,18.39999962,19,9384,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-16 23:45:00,,,,,,
2024-02-17 00:00:00,שבת,יום שבת,34,230,24.35294151,19,9385,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 00:00:00,,,,,,
2024-02-17 00:15:00,שבת,יום שבת,35,230,23.65714264,19,9386,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 00:15:00,,,,,,
2024-02-17 00:45:00,שבת,יום שבת,33,230,25.09090996,19,9388,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 00:45:00,,,,,,
2024-02-17 01:00:00,שבת,יום שבת,32,230,25.875,19,9389,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 01:00:00,,,,,,
2024-02-17 00:30:00,שבת,יום שבת,34,230,24.35294151,19,9387,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 00:30:00,,,,,,
2024-02-17 01:15:00,שבת,יום שבת,31,230,26.70967674,19,9390,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 01:15:00,,,,,,
2024-02-17 01:30:00,שבת,יום שבת,33,230,25.09090996,19,9391,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 01:30:00,,,,,,
2024-02-17 01:45:00,שבת,יום שבת,34,230,24.35294151,19,9392,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 01:45:00,,,,,,
2024-02-17 02:00:00,שבת,יום שבת,33,230,25.09090996,19,9393,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 02:00:00,,,,,,
2024-02-17 02:15:00,שבת,יום שבת,35,230,23.65714264,19,9394,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 02:15:00,,,,,,
2024-02-17 02:30:00,שבת,יום שבת,35,230,23.65714264,19,9395,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 02:30:00,,,,,,
2024-02-17 03:00:00,שבת,יום שבת,35,230,23.65714264,19,9397,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 03:00:00,,,,,,
2024-02-17 02:45:00,שבת,יום שבת,35,230,23.65714264,19,9396,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 02:45:00,,,,,,
2024-02-17 03:15:00,שבת,יום שבת,35,230,23.65714264,19,9398,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 03:15:00,,,,,,
2024-02-17 04:00:00,שבת,יום שבת,38,230,21.78947449,19,9401,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 04:00:00,,,,,,
2024-02-17 03:30:00,שבת,יום שבת,36,230,23.0,19,9399,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 03:30:00,,,,,,
2024-02-17 03:45:00,שבת,יום שבת,39,230,21.23077011,19,9400,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 03:45:00,,,,,,
2024-02-17 04:15:00,שבת,יום שבת,39,230,21.23077011,19,9402,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 04:15:00,,,,,,
2024-02-17 04:30:00,שבת,יום שבת,36,230,23.0,19,9403,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 04:30:00,,,,,,
2024-02-17 04:45:00,שבת,יום שבת,36,230,23.0,19,9404,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 04:45:00,,,,,,
2024-02-17 05:00:00,שבת,יום שבת,36,230,23.0,19,9405,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 05:00:00,,,,,,
2024-02-17 05:15:00,שבת,יום שבת,38,230,21.78947449,19,9406,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 05:15:00,,,,,,
2024-02-17 05:30:00,שבת,יום שבת,38,230,21.78947449,19,9407,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 05:30:00,,,,,,
2024-02-17 05:45:00,שבת,יום שבת,38,230,21.78947449,19,9408,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 05:45:00,,,,,,
2024-02-17 06:00:00,שבת,יום שבת,43,230,19.2558136,19,9409,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 06:00:00,,,,,,
2024-02-17 06:30:00,שבת,יום שבת,32,230,25.875,19,9411,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 06:30:00,,,,,,
2024-02-17 07:00:00,שבת,יום שבת,27,230,30.66666603,19,9413,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 07:00:00,,,,,,
2024-02-17 07:30:00,שבת,יום שבת,30,230,27.60000038,19,9415,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 07:30:00,,,,,,
2024-02-17 08:00:00,שבת,יום שבת,34,230,24.35294151,19,9417,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 08:00:00,,,,,,
2024-02-17 08:30:00,שבת,יום שבת,35,230,23.65714264,19,9419,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 08:30:00,,,,,,
2024-02-17 09:00:00,שבת,יום שבת,38,230,21.78947449,19,9421,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 09:00:00,,,,,,
2024-02-17 09:30:00,שבת,יום שבת,35,230,23.65714264,19,9423,19_KATZIR--EMEKHAELA2MENDES-L,2024-02-17 09:30:00,,,,,,
2024-02-17 09:30:00,שבת,יום שבת,66,249,13.58181858,20,11219,20_KATZIR--HOSPITAL2EMEKHAELA-R,2024-02-17 09:30:00,,,,,,
2024-02-17 09:00:00,שבת,יום שבת,66,249,13.58181858,20,11217,20_KATZIR--HOSPITAL2EMEKHAELA-R,2024-02-17 09:00:00,,,,,,
2024-02-17 08:30:00,שבת,יום שבת,62,249,14.45806408,20,11215,20_KATZIR--HOSPITAL2EMEKHAELA-R,2024-02-17 08:30:00,,,,,,
2024-02-17 08:00:00,שבת,יום שבת,66,249,13.58181858,20,11213,20_KATZIR--HOSPITAL2EMEKHAELA-R,2024-02-17 08:00:00,,,,,,
2024-02-17 07:30:00,שבת,יום שבת,63,249,14.22857189,20,11211,20_KATZIR--HOSPITAL2EMEKHAELA-R,2024-02-17 07:30:00,,,,,,
2024-02-17 07:00:00,שבת,יום שבת,47,249,19.07234001,20,11209,20_KATZIR--HOSPITAL2EMEKHAELA-R,2024-02-17 07:00:00,,,,,,
2024-02-17 06:30:00,שבת,יום שבת,55,249,16.29818153,20,11207,20_KATZIR--HOSPITAL2EMEKHAELA-R,2024-02-17 06:30:00,,,,,,
2024-02-17 06:00:00,שבת,יום שבת,66,249,13.58181858,20,11205,20_KATZIR--HOSPITAL2EMEKHAELA-R,2024-02-17 06:00:00,,,,,,
2024-02-17 05:45:00,שבת,יום שבת,66,249,13.58181858,20,11204,20_KATZIR--HOSPITAL2EMEKHAELA-R,2024-02-17 05:45:00,,,,,,
2024-02-17 05:30:00,שבת,יום שבת,67,249,13.37910461,20,11203,20_KATZIR--HOSPITAL2EMEKHAELA-R,2024-02-17 05:30:00,,,,,,
2024-02-17 05:15:00,שבת,יום שבת,67,249,13.37910461,20,11202,20_KATZIR--HOSPITAL2EMEKHAELA-R,2024-02-17 05:15:00,,,,,,
2024-02-17 05:00:00,שבת,יום שבת,67,249,13.37910461,20,11201,20_KATZIR--HOSPITAL2EMEKHAELA-R,2024-02-17 05:00:00,,,,,,
2024-02-17 04:45:00,שבת,יום שבת,67,249,13.37910461,20,11200,20_KATZIR--HOSPITAL2EMEKHAELA-R,2024-02-17 04:45:00,,,,,,
2024-02-17 04:30:00,שבת,יום שבת,67,249,13.37910461,20,11199,20_KATZIR--HOSPITAL2EMEKHAELA-R,2024-02-17 04:30:00,,,,,,
2024-02-17 04:15:00,שבת,יום שבת,67,249,13.37910461,20,11198,20_KATZIR--HOSPITAL2EMEKHAELA-R,2024-02-17 04:15:00,,,,,,
2024-02-17 03:45:00,שבת,יום שבת,67,249,13.37910461,20,11196,20_KATZIR--HOSPITAL2EMEKHAELA-R,2024-02-17 03:45:00,,,,,,
2024-02-17 03:30:00,שבת,יום שבת,67,249,13.37910461,20,11195,20_KATZIR--HOSPITAL2EMEKHAELA-R,2024-02-17 03:30:00,,,,,,
2024-02-17 04:00:00,שבת,יום שבת,67,249,13.37910461,20,11197,20_KATZIR--HOSPITAL2EMEKHAELA-R,2024-02-17 04:00:00,,,,,,
2024-02-17 03:15:00,שבת,יום שבת,67,249,13.37910461,20,11194,20_KATZIR--HOSPITAL2EMEKHAELA-R,2024-02-17 03:15:00,,,,,,
2024-02-17 02:45:00,שבת,יום שבת,66,249,13.58181858,20,11192,20_KATZIR--HOSPITAL2EMEKHAELA-R,2024-02-17 02:45:00,,,,,,
2024-02-17 03:00:00,שבת,יום שבת,67,249,13.37910461,20,11193,20_KATZIR--HOSPITAL2EMEKHAELA-R,2024-02-17 03:00:00,,,,,,
2024-02-17 02:30:00,שבת,יום שבת,67,249,13.37910461,20,11191,20_KATZIR--HOSPITAL2EMEKHAELA-R,2024-02-17 02:30:00,,,,,,
2024-02-17 02:15:00,שבת,יום שבת,67,249,13.37910461,20,11190,20_KATZIR--HOSPITAL2EMEKHAELA-R,2024-02-17 02:15:00,,,,,,
2024-02-17 02:00:00,שבת,יום שבת,66,249,13.58181858,20,11189,20_KATZIR--HOSPITAL2EMEKHAELA-R,2024-02-17 02:00:00,,,,,,
